date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:16	257919/257919	---M-Z	200	added ('OK')	application/javascript	etag:W/%22525eea89c0720b1034162d499fb75b8f%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.3fb0da1c.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.parastorage.com/services/wix-thunderbolt/dist/main.3fb0da1c.bundle.min.js	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:16	173643/173643	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:06:50%20GMT	https://static.wixstatic.com/media/57f68b_9198840ea1664583bc165655beef2654~mv2.png/v1/fit/w_960,h_581,q_90/57f68b_9198840ea1664583bc165655beef2654~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_9198840ea1664583bc165655beef2654_mv2.png/v1/fit/57f68b_9198840ea1664583	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:16	166/166	---M--	200	added ('OK')	application/javascript	etag:%227276034de396f62e15b7cc118d61c360%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:16	66551/66551	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:06:50%20GMT	https://static.wixstatic.com/media/57f68b_6768300429fd4bf8ab6a502294f63b9b~mv2.png/v1/fit/w_480,h_620,q_90/57f68b_6768300429fd4bf8ab6a502294f63b9b~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_6768300429fd4bf8ab6a502294f63b9b_mv2.png/v1/fit/57f68b_6768300429fd4bf8	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:16	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:17	30160/30160	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:06:51%20GMT	https://static.wixstatic.com/media/57f68b_047221b13a47414a9908df73c1d6b9fb~mv2.png/v1/fit/w_480,h_622,q_90/57f68b_047221b13a47414a9908df73c1d6b9fb~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_047221b13a47414a9908df73c1d6b9fb_mv2.png/v1/fit/57f68b_047221b13a47414a	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:17	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:17	76237/76237	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:06:51%20GMT	https://static.wixstatic.com/media/57f68b_4b55e11e09e54354a3dfc61aada32833~mv2.png/v1/fit/w_480,h_622,q_90/57f68b_4b55e11e09e54354a3dfc61aada32833~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_4b55e11e09e54354a3dfc61aada32833_mv2.png/v1/fit/57f68b_4b55e11e09e54354	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:17	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:17	72356/72356	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:06:51%20GMT	https://static.wixstatic.com/media/57f68b_3d76ad651e49494fb32dbae321ce3dfe~mv2.png/v1/fit/w_480,h_623,q_90/57f68b_3d76ad651e49494fb32dbae321ce3dfe~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_3d76ad651e49494fb32dbae321ce3dfe_mv2.png/v1/fit/57f68b_3d76ad651e49494f	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:17	6088/6088	---M-Z	200	added ('OK')	application/javascript	etag:W/%220022d406fbbd37299590c9dfcb9e8438%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:18	76757/76757	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:06:51%20GMT	https://static.wixstatic.com/media/57f68b_831f4a13217c4331aed27816db61d755~mv2.png/v1/fit/w_480,h_620,q_90/57f68b_831f4a13217c4331aed27816db61d755~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_831f4a13217c4331aed27816db61d755_mv2.png/v1/fit/57f68b_831f4a13217c4331	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:18	2477/2477	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Dec%202024%2020:51:19%20GMT	https://jelenm01.wixsite.com/decodeURIComponent(e	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/jelenm01.wixsite.com/decodeURIComponent(e.33.delayed	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:18	87769/87769	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:06:51%20GMT	https://static.wixstatic.com/media/57f68b_71490a9910f543f4bbb8c0c69f0f006c~mv2.png/v1/fit/w_480,h_627,q_90/57f68b_71490a9910f543f4bbb8c0c69f0f006c~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_71490a9910f543f4bbb8c0c69f0f006c_mv2.png/v1/fit/57f68b_71490a9910f543f4	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:18	9582/9582	---M-Z	200	added ('OK')	application/javascript	etag:W/%226f1af620740f6e8d6851e2794ba694d0%22	https://static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:19	9327/9327	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:03%20GMT	https://static.wixstatic.com/media/57f68b_f3aeb4fd34c443abb54dbed1625c6703~mv2.png/v1/fit/w_480,h_506,q_90/57f68b_f3aeb4fd34c443abb54dbed1625c6703~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_f3aeb4fd34c443abb54dbed1625c6703_mv2.png/v1/fit/57f68b_f3aeb4fd34c443ab	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:19	86068/86068	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:03%20GMT	https://static.wixstatic.com/media/57f68b_258858a8eb2940168cf4d933f6a3c20c~mv2.png/v1/fit/w_480,h_622,q_90/57f68b_258858a8eb2940168cf4d933f6a3c20c~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_258858a8eb2940168cf4d933f6a3c20c_mv2.png/v1/fit/57f68b_258858a8eb294016	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:19	62039/62039	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:03%20GMT	https://static.wixstatic.com/media/57f68b_ff7b047655ae4e6c8d138283041e6c57~mv2.png/v1/fit/w_480,h_620,q_90/57f68b_ff7b047655ae4e6c8d138283041e6c57~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_ff7b047655ae4e6c8d138283041e6c57_mv2.png/v1/fit/57f68b_ff7b047655ae4e6c	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:19	28262/28262	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:04%20GMT	https://static.wixstatic.com/media/57f68b_589adb2a04be4ee1a38550700127a2d1~mv2.png/v1/fit/w_480,h_624,q_90/57f68b_589adb2a04be4ee1a38550700127a2d1~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_589adb2a04be4ee1a38550700127a2d1_mv2.png/v1/fit/57f68b_589adb2a04be4ee1	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:20	26422/26422	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:04%20GMT	https://static.wixstatic.com/media/57f68b_b9a4f4b0331f46d8b198e29839448772~mv2.png/v1/fit/w_342,h_443,q_90/57f68b_b9a4f4b0331f46d8b198e29839448772~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_b9a4f4b0331f46d8b198e29839448772_mv2.png/v1/fit/57f68b_b9a4f4b0331f46d8	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:20	87971/87971	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:04%20GMT	https://static.wixstatic.com/media/57f68b_89cbb1ff1ab84ae5afc1b93fba395a1b~mv2.png/v1/fit/w_480,h_632,q_90/57f68b_89cbb1ff1ab84ae5afc1b93fba395a1b~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_89cbb1ff1ab84ae5afc1b93fba395a1b_mv2.png/v1/fit/57f68b_89cbb1ff1ab84ae5	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:20	20203/20203	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:04%20GMT	https://static.wixstatic.com/media/57f68b_22f9e37f18e94b4baadb23fcfc3d1996~mv2.png/v1/fit/w_342,h_221,q_90/57f68b_22f9e37f18e94b4baadb23fcfc3d1996~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_22f9e37f18e94b4baadb23fcfc3d1996_mv2.png/v1/fit/57f68b_22f9e37f18e94b4b	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:20	32264/32264	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:05%20GMT	https://static.wixstatic.com/media/57f68b_d540c94006c14539b1a23d543b505c4d~mv2.png/v1/fit/w_623,h_402,q_90/57f68b_d540c94006c14539b1a23d543b505c4d~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_d540c94006c14539b1a23d543b505c4d_mv2.png/v1/fit/57f68b_d540c94006c14539	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:20	22251/22251	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:05%20GMT	https://static.wixstatic.com/media/57f68b_14babda0f02b408bb8aa12cc5a583344~mv2.png/v1/fit/w_406,h_262,q_90/57f68b_14babda0f02b408bb8aa12cc5a583344~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_14babda0f02b408bb8aa12cc5a583344_mv2.png/v1/fit/57f68b_14babda0f02b408b	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:20	11034/11034	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:05%20GMT	https://static.wixstatic.com/media/57f68b_ce526511dec54734b32fa6411ec433b5~mv2.png/v1/fit/w_202,h_262,q_90/57f68b_ce526511dec54734b32fa6411ec433b5~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_ce526511dec54734b32fa6411ec433b5_mv2.png/v1/fit/57f68b_ce526511dec54734	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:20	55245/55245	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:05%20GMT	https://static.wixstatic.com/media/57f68b_6e94b58c558a46c39fcd4e436581bec4~mv2.png/v1/fit/w_306,h_396,q_90/57f68b_6e94b58c558a46c39fcd4e436581bec4~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_6e94b58c558a46c39fcd4e436581bec4_mv2.png/v1/fit/57f68b_6e94b58c558a46c3	(from https://jelenm01.wixsite.com/jelenssite-1)
14:51:21	36713/36713	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2018:07:06%20GMT	https://static.wixstatic.com/media/57f68b_c15dd36025634ce59c8fdbd20ebf11ab~mv2.png/v1/fit/w_306,h_198,q_90/57f68b_c15dd36025634ce59c8fdbd20ebf11ab~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jevans/static.wixstatic.com/media/57f68b_c15dd36025634ce59c8fdbd20ebf11ab_mv2.png/v1/fit/57f68b_c15dd36025634ce5	(from https://jelenm01.wixsite.com/jelenssite-1)
