date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:35	21146/21146	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:03:35%20GMT	https://static.wixstatic.com/media/39811a_af53067589574f96a3679ababd877d18~mv2.png/v1/fill/w_123,h_75,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/39811a_af53067589574f96a3679ababd877d18~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_af53067589574f96a3679ababd877d18_mv2.png/v1/fil/39811a_af53067589574f96	(from https://www.madisonlewisportfolio.com/)
15:03:35	25112/25112	---M-Z	200	added ('OK')	application/javascript	etag:W/%226dcd805da3c0da864bde837cc6654308%22	https://static.parastorage.com/services/wix-thunderbolt/dist/8875.d06b9c87.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/services/wix-thunderbolt/dist/8875.d06b9c87.bundle.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:35	2494/2494	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:03:36%20GMT	https://static.wixstatic.com/media/39811a_c7102a24468747369cb3567151dea2ad~mv2.jpg/v1/fill/w_123,h_93,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/39811a_c7102a24468747369cb3567151dea2ad~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_c7102a24468747369cb3567151dea2ad_mv2.jpg/v1/fil/39811a_c7102a2446874736	(from https://www.madisonlewisportfolio.com/)
15:03:35	65254/65254	---M--	200	added ('OK')	application/javascript	etag:W/%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:35	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Dec%202024%2021:03:37%20GMT	https://www.madisonlewisportfolio.com/sitemap.xml	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/sitemap.c.delayed	(from https://www.madisonlewisportfolio.com/)
15:03:36	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Dec%202024%2021:03:37%20GMT	https://www.madisonlewisportfolio.com/feed.xml	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/feed.d.delayed	(from https://www.madisonlewisportfolio.com/)
15:03:36	135955/135955	---M-Z	200	added ('OK')	application/javascript	etag:W/%228689913aa372eb19ae6609ca90984493%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.f7d0fdb6.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.f7d0fdb6.bundle.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:36	257813/257813	---M-Z	200	added ('OK')	application/javascript	etag:W/%2283d59b16d0df40ee84a93f4eafd18acb%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.29ab66d7.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/services/wix-thunderbolt/dist/main.29ab66d7.bundle.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:37	166/166	---M--	200	added ('OK')	application/javascript	etag:%227276034de396f62e15b7cc118d61c360%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:37	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:37	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:38	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:38	6088/6088	---M-Z	200	added ('OK')	application/javascript	etag:W/%220022d406fbbd37299590c9dfcb9e8438%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://www.madisonlewisportfolio.com/)
15:03:38	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Dec%202024%2021:03:40%20GMT	https://www.madisonlewisportfolio.com/decodeURIComponent(e	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/decodeURIComponent(e.15.delayed	(from https://www.madisonlewisportfolio.com/)
15:03:39	9582/9582	---M-Z	200	added ('OK')	application/javascript	etag:W/%226f1af620740f6e8d6851e2794ba694d0%22	https://static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	(from https://www.madisonlewisportfolio.com/)
15:03:40	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Dec%202024%2021:03:41%20GMT	https://www.madisonlewisportfolio.com/i	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/i.17.delayed	(from https://www.madisonlewisportfolio.com/photography)
15:03:40	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Dec%202024%2021:03:41%20GMT	https://www.madisonlewisportfolio.com/t	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/t.18.delayed	(from https://www.madisonlewisportfolio.com/photography)
15:03:40	136510/136510	---M-Z	200	added ('OK')	application/javascript	etag:W/%2261b14bed75b9f26a531c63b1fde9ca31%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.d87b306d.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.d87b306d.bundle.min.js	(from https://www.madisonlewisportfolio.com/photography)
15:03:40	365832/365832	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:03:41%20GMT	https://static.wixstatic.com/media/39811a_af53067589574f96a3679ababd877d18~mv2.png/v1/fill/w_603,h_367,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/selfPortrait2_edited.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_af53067589574f96a3679ababd877d18_mv2.png/v1/fil/selfPortrait2_edited.19	(from https://www.madisonlewisportfolio.com/photography)
15:03:41	23607/23607	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:03:42%20GMT	https://static.wixstatic.com/media/39811a_65dcac3e38e0469b9505de2b44db311c~mv2.jpg/v1/fill/w_338,h_225,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Bridge%20Silhouette%204.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_65dcac3e38e0469b9505de2b44db311c_mv2.jpg/v1/fil/Bridge%20Silhouette%204.1a	(from https://www.madisonlewisportfolio.com/photography)
15:03:41	70754/70754	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:03:42%20GMT	https://static.wixstatic.com/media/39811a_e279bcc19b084d92a59c6a90e85bd1ef~mv2.jpg/v1/fill/w_603,h_419,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Broken%20Windows%20(Edited).jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_e279bcc19b084d92a59c6a90e85bd1ef_mv2.jpg/v1/fil/Broken%20Windows%20(Edited)	(from https://www.madisonlewisportfolio.com/photography)
15:03:41	257919/257919	---M-Z	200	added ('OK')	application/javascript	etag:W/%22525eea89c0720b1034162d499fb75b8f%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.3fb0da1c.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.parastorage.com/services/wix-thunderbolt/dist/main.3fb0da1c.bundle.min.js	(from https://www.madisonlewisportfolio.com/photography)
15:03:41	43981/43981	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:03:42%20GMT	https://static.wixstatic.com/media/39811a_eb766452f2f34ae8918e36c85dd17579~mv2.jpg/v1/fill/w_338,h_225,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Pink%20lights.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_eb766452f2f34ae8918e36c85dd17579_mv2.jpg/v1/fill//Pink%20lights.1c.delaye	(from https://www.madisonlewisportfolio.com/photography)
15:03:42	18185/18185	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:03:43%20GMT	https://static.wixstatic.com/media/39811a_640752bfc3074848b67047fa2abf46b8~mv2.jpg/v1/crop/x_9,y_476,w_2700,h_1924/fill/w_338,h_241,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Series3.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_640752bfc3074848b67047fa2abf46b8_mv2.jpg/v1/crop/x_9,/Series3.1d.delaye	(from https://www.madisonlewisportfolio.com/photography)
15:03:42	35697/35697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:03:43%20GMT	https://static.wixstatic.com/media/39811a_a69ceb2249274d8c98d6b9e100c3a3cb~mv2.jpg/v1/fill/w_603,h_436,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/39811a_a69ceb2249274d8c98d6b9e100c3a3cb~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_a69ceb2249274d8c98d6b9e100c3a3cb_mv2.jpg/v1/fil/39811a_a69ceb2249274d8c	(from https://www.madisonlewisportfolio.com/photography)
15:03:42	89655/89655	---M--	200	added ('OK')	application/pdf	etag:%22605bd164443603f4b223429f90db5085%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_71ad775906a94db4a692f2c4e06feb65.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/Noise_Short_Film%20-%20PDF.pdf_;%20filename_=UTF-8''Noise_Short_Fi	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:42	1794/1794	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:03:43%20GMT	https://static.wixstatic.com/media/39811a_839692df6e5c4e4c9776b8de77b33990~mv2.jpg/v1/crop/x_50,y_183,w_5516,h_3245/fill/w_84,h_49,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/39811a_839692df6e5c4e4c9776b8de77b33990~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_839692df6e5c4e4c9776b8de77b33990_mv2.jpg/v1/cro/39811a_839692df6e5c4e4c	(from https://www.madisonlewisportfolio.com/photography)
15:03:42	46827/46827	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:03:43%20GMT	https://static.wixstatic.com/media/39811a_7d610518c62a4d5f858421e8b9eac8f3~mv2.jpg/v1/crop/x_142,y_0,w_2675,h_2400/fill/w_338,h_302,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Series2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_7d610518c62a4d5f858421e8b9eac8f3_mv2.jpg/v1/crop/x_14/Series2.20.delaye	(from https://www.madisonlewisportfolio.com/photography)
15:03:43	89149/89149	---M--	200	added ('OK')	application/pdf	etag:%22df5b094f2c78d583bdf527e5e9f940fb%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_e1ad5104dd404ac4bf26e51b8a472d9a.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/The_Proposal_Short_Film%20-%20PDF.pdf_;%20filename_=UTF-8''The_Pro	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:44	867422/867422	---M--	200	added ('OK')	application/pdf	etag:%22e45f5d2582d2643682d459ae8eecccf4%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_ad3a1cbc75d749958d5e448bdb3e86c0.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/PSA_Donation%20-%20PDF.pdf_;%20filename_=UTF-8''PSA_Donation%20-%2	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:46	82500/82500	---M--	200	added ('OK')	application/pdf	etag:%22fd883b69b006429158293983f00b678b%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_fcbfbbcd06e4455aac4b2d13e81ae3f8.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/Production%20Feature%20-%20PDF.pdf_;%20filename_=UTF-8''Production	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:47	44094/44094	---M--	200	added ('OK')	application/pdf	etag:%22f9dc2517f8daf5329cbf4e0cd4ebed00%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_a3def80fd07b4a90ba4fb7ebaa85656f.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/Global%20Village%20Commercial.pdf_;%20filename_=UTF-8''Global%20Vi	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:47	84167/84167	---M--	200	added ('OK')	application/pdf	etag:%229a50255036f47f123bd0489b7e0b4849%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_2bfabf19275a479da9035f325d5794ab.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/News%20Package%20Script%20-%20PDF.pdf_;%20filename_=UTF-8''News%20	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:48	75469/75469	---M--	200	added ('OK')	application/pdf	etag:%223dafa49d1244fea2643a269c90d615f8%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_1ab7885503e34b9385abf829a2d0bccb.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/Resignation%20-%20PDF.pdf_;%20filename_=UTF-8''Resignation%20-%20P	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:48	68658/68658	---M--	200	added ('OK')	application/pdf	etag:%228726687152136c6af64c5ecf0227a8c4%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_b0250ebd2caf43c5959c38a0cddf2e73.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/FIltered_Short_Film%20-%20PDF.pdf_;%20filename_=UTF-8''FIltered_Sh	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:49	84557/84557	---M--	200	added ('OK')	application/pdf	etag:%22b6fe8702cfba3445606d893be967f4bf%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_336c9ff9bda04599822281d0dda8eb51.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/Lifesavers_Commercial%20-%20PDF.pdf_;%20filename_=UTF-8''Lifesaver	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:51	19108/19108	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:03:51%20GMT	https://static.wixstatic.com/media/39811a_d58e70e26fb547df928d9c53fd6862b3~mv2.png/v1/fill/w_142,h_182,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202024-02-16%20183149.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_d58e70e26fb547df928d9c53fd6862b3_mv2.png/v1/fil/Screenshot%202024-02-16%201	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:51	74942/74942	---M--	200	added ('OK')	application/pdf	etag:%2214c9acace8e1a9b97295b44da94117ef%22	https://www.madisonlewisportfolio.com/_files/ugd/39811a_cbc1412eb0fd40d7a43f84a27f712e53.pdf	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/www.madisonlewisportfolio.com/_files/ugd/Pinterest%20Ad%20Script%20-%20PDF.pdf_;%20filename_=UTF-8''Pintere	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:51	2544/2544	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:03:51%20GMT	https://static.wixstatic.com/media/39811a_aaf51e0e4aa643fc926f5e61d227144b~mv2.png/v1/fill/w_140,h_182,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/Screenshot%202024-02-16%20175253.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_aaf51e0e4aa643fc926f5e61d227144b_mv2.png/v1/fil/Screenshot%202024-02-16%201	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:51	14416/14416	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:03:51%20GMT	https://static.wixstatic.com/media/39811a_0f547545cff04eb6811b6856d1f35301~mv2.png/v1/fill/w_140,h_182,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/Screenshot%202024-02-16%20183928.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_0f547545cff04eb6811b6856d1f35301_mv2.png/v1/fil/Screenshot%202024-02-16%201	(from https://www.madisonlewisportfolio.com/pre-production)
15:03:51	2626/2626	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:03:52%20GMT	https://static.wixstatic.com/media/39811a_92046cf16ff34c8385d40783f75d796e~mv2.png/v1/fill/w_149,h_194,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/Screenshot%202024-02-16%20185837.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/mlewis/static.wixstatic.com/media/39811a_92046cf16ff34c8385d40783f75d796e_mv2.png/v1/fil/Screenshot%202024-02-16%201	(from https://www.madisonlewisportfolio.com/pre-production)
