date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:37:31	273833/273833	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2020:37:32%20GMT	https://static.wixstatic.com/media/90e51c_76698abef1f447f0bc73002b3af55a4c~mv2.png/v1/fill/w_361,h_349,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/20240221_233931670_iOS_edited.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_76698abef1f447f0bc73002b3af55a4c_mv2.png/v1//20240221_233931670_iOS_	(from https://www.johnstauffer.net/)
14:37:31	1466/1466	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:32%20GMT	https://static.wixstatic.com/media/90e51c_c7b24dc71ab245a2a8a673e9a8f0f6f8f000.jpg/v1/fill/w_123,h_69,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/90e51c_c7b24dc71ab245a2a8a673e9a8f0f6f8f000.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_c7b24dc71ab245a2a8a673e9a8f0f6f8f000.jpg/v1//90e51c_c7b24dc71ab245a2	(from https://www.johnstauffer.net/)
14:37:32	1521/1521	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:32%20GMT	https://static.wixstatic.com/media/90e51c_71d1edf13e254278b4af257a0a6ee24e~mv2.jpg/v1/fill/w_70,h_47,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/90e51c_71d1edf13e254278b4af257a0a6ee24e~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_71d1edf13e254278b4af257a0a6ee24e_mv2.jpg/v1//90e51c_71d1edf13e254278	(from https://www.johnstauffer.net/)
14:37:32	65254/65254	---M-Z	200	added ('OK')	application/javascript	etag:%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://www.johnstauffer.net/)
14:37:32	2656/2656	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:33%20GMT	https://static.wixstatic.com/media/90e51c_6b971a32a7d847d2a60ed660169a2b2b~mv2.jpg/v1/fill/w_123,h_92,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/90e51c_6b971a32a7d847d2a60ed660169a2b2b~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_6b971a32a7d847d2a60ed660169a2b2b_mv2.jpg/v1//90e51c_6b971a32a7d847d2	(from https://www.johnstauffer.net/)
14:37:33	495/495	---MCZ	200	added ('OK')	text/xml	etag:W/%221ef-G9MoN5IC+AzpeCN8ueNVYbg3MXY%22	https://www.johnstauffer.net/sitemap.xml	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/sitemap.xml	(from https://www.johnstauffer.net/)
14:37:33	2962/2962	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Dec%202024%2020:37:34%20GMT	https://www.johnstauffer.net/feed.xml	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/feed.11.delayed	(from https://www.johnstauffer.net/)
14:37:33	257919/257919	---M-Z	200	added ('OK')	application/javascript	etag:W/%22525eea89c0720b1034162d499fb75b8f%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.3fb0da1c.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/services/wix-thunderbolt/dist/main.3fb0da1c.bundle.min.js	(from https://www.johnstauffer.net/)
14:37:33	136510/136510	---M-Z	200	added ('OK')	application/javascript	etag:W/%2261b14bed75b9f26a531c63b1fde9ca31%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.d87b306d.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.d87b306d.bundle.min.12.delaye	(from https://www.johnstauffer.net/)
14:37:33	166/166	---M--	200	added ('OK')	application/javascript	etag:%227276034de396f62e15b7cc118d61c360%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	(from https://www.johnstauffer.net/)
14:37:34	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://www.johnstauffer.net/)
14:37:34	10751/10751	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e91b2616629791b375867c298dc846cc%22	https://static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/unpkg/react@18.3.1/umd/react.production.min.js	(from https://www.johnstauffer.net/)
14:37:34	131835/131835	---M-Z	200	added ('OK')	application/javascript	etag:W/%227d4842a904e5d5d1b19240075998b111%22	https://static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/unpkg/react-dom@18.3.1/umd/react-dom.production.min.js	(from https://www.johnstauffer.net/)
14:37:35	6088/6088	---M-Z	200	added ('OK')	application/javascript	etag:W/%220022d406fbbd37299590c9dfcb9e8438%22	https://static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/services/wix-thunderbolt/dist/browser-deprecation.bundle.es5.js	(from https://www.johnstauffer.net/)
14:37:35	2961/2961	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Dec%202024%2020:37:36%20GMT	https://www.johnstauffer.net/decodeURIComponent(e	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/decodeURIComponent(e.19.delayed	(from https://www.johnstauffer.net/)
14:37:36	9582/9582	---M-Z	200	added ('OK')	application/javascript	etag:W/%226f1af620740f6e8d6851e2794ba694d0%22	https://static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/services/tag-manager-client/1.920.0/siteTags.bundle.min.js	(from https://www.johnstauffer.net/)
14:37:36	2384/2384	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:37%20GMT	https://static.wixstatic.com/media/11062b_1d5fe2371f3a4d2caf40a1b369f55c01f000.jpg/v1/fill/w_107,h_60,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/11062b_1d5fe2371f3a4d2caf40a1b369f55c01f000.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/11062b_1d5fe2371f3a4d2caf40a1b369f55c01f000.jpg/v1//11062b_1d5fe2371f3a4d2c	(from https://www.johnstauffer.net/resume)
14:37:37	30907/30907	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e646fa090a760653cfa56c727bb5a13%22	https://static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	(from https://www.johnstauffer.net/resume)
14:37:37	136360/136360	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a991a4cc47efbb3566a3aaa3f5fbcd5b%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.dd530291.bundle.min.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.dd530291.bundle.min.1c.delaye	(from https://www.johnstauffer.net/resume)
14:37:38	643363/643363	---MCZ	200	added ('OK')	text/html	etag:W/%229f1cd51b47e5d50303194e3ee73ab0e1%22	https://www.johnstauffer.net/portfolio-collections/my-portfolio	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/portfolio-collections/my-portfolio.html	(from https://www.johnstauffer.net/portfolio)
14:37:38	692/692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:39%20GMT	https://static.wixstatic.com/media/90e51c_528fccc53eb34ccd8611333ce958a8fa~mv2.jpg/v1/fill/w_1,h_1,q_90/90e51c_528fccc53eb34ccd8611333ce958a8fa~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_528fccc53eb34ccd8611333ce958a8fa_mv2.jpg/v1//90e51c_528fccc53eb34ccd	(from https://www.johnstauffer.net/portfolio)
14:37:38	60834/60834	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2018:09:14%20GMT	https://static.wixstatic.com/media/90e51c_528fccc53eb34ccd8611333ce958a8fa~mv2.jpg/v1/fit/w_480,h_480,q_90/90e51c_528fccc53eb34ccd8611333ce958a8fa~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_528fccc53eb34ccd8611333ce958a8fa_mv2.jpg/v1//90e51c_528fccc53eb34ccd-2	(from https://www.johnstauffer.net/portfolio)
14:37:40	80788/80788	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2018:09:15%20GMT	https://static.wixstatic.com/media/90e51c_ef411b878a8c46f3971d11097d96fd4d~mv2.jpg/v1/fill/w_480,h_480,fp_0.38_0.47,q_90/90e51c_ef411b878a8c46f3971d11097d96fd4d~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_ef411b878a8c46f3971d11097d96fd4d_mv2.jpg/v1//90e51c_ef411b878a8c46f3-2	(from https://www.johnstauffer.net/portfolio)
14:37:41	604010/604010	---MCZ	200	added ('OK')	text/html	etag:W/%2250c2fd1f1330528800132ddd02ba0e2f%22	https://www.johnstauffer.net/portfolio-collections/global-village-collection	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/portfolio-collections/global-village-collection.html	(from https://www.johnstauffer.net/portfolio)
14:37:41	1166/1166	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:40%20GMT	https://static.wixstatic.com/media/90e51c_ef411b878a8c46f3971d11097d96fd4d~mv2.jpg/v1/fill/w_1,h_1,fp_0.38_0.47,q_90/90e51c_ef411b878a8c46f3971d11097d96fd4d~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_ef411b878a8c46f3971d11097d96fd4d_mv2.jpg/v1//90e51c_ef411b878a8c46f3	(from https://www.johnstauffer.net/portfolio)
14:37:41	1783/1783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:41%20GMT	https://static.wixstatic.com/media/90e51c_2134b31058aa4b4cb53413e3bf26698ff000.jpg/v1/fill/w_93,h_52,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/90e51c_2134b31058aa4b4cb53413e3bf26698ff000.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_2134b31058aa4b4cb53413e3bf26698ff000.jpg/v1//90e51c_2134b31058aa4b4c	(from https://www.johnstauffer.net/about-3)
14:37:42	401951/401951	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221d86ea769b3a077c9c9c63c6e0e17f66%22	https://www.johnstauffer.net/portfolio-collections/i	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/portfolio-collections/i.25.delayed	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:45	402073/402073	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22d9f79bee57e69377870c45a42b3e2038%22	https://www.johnstauffer.net/portfolio-collections/t	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/portfolio-collections/t.26.delayed	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:47	685156/685156	---MCZ	200	added ('OK')	text/html	etag:W/%22bc2a85eb8fbcefd881fc0ccae8edc2d3%22	https://www.johnstauffer.net/portfolio-collections/my-portfolio/fb-maryville-landing-page-video	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/portfolio-collections/my-portfolio/fb-maryville-landing-page-video.html	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:47	692/692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:47%20GMT	https://static.wixstatic.com/media/90e51c_8f53dfebcc5745ae8da68b51706dec72f000.jpg/v1/fill/w_1,h_1,q_90/90e51c_8f53dfebcc5745ae8da68b51706dec72f000.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_8f53dfebcc5745ae8da68b51706dec72f000.jpg/v1//90e51c_8f53dfebcc5745ae	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:47	53573/53573	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:48%20GMT	https://static.wixstatic.com/media/90e51c_8f53dfebcc5745ae8da68b51706dec72f000.jpg/v1/fit/w_480,h_480,q_90/90e51c_8f53dfebcc5745ae8da68b51706dec72f000.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_8f53dfebcc5745ae8da68b51706dec72f000.jpg/v1//90e51c_8f53dfebcc5745ae-2	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:47	709997/709997	---MCZ	200	added ('OK')	text/html	etag:W/%22a3c259f72abecb2c255bcba6127c598c%22	https://www.johnstauffer.net/portfolio-collections/my-portfolio/project-title-6	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/portfolio-collections/my-portfolio/project-title-6.html	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:47	811/811	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2020:25:51%20GMT	https://static.wixstatic.com/media/90e51c_f4eab0f580c641cb8961c446b0517a14~mv2.png/v1/fill/w_1,h_1,fp_0.48_0.44,q_90/90e51c_f4eab0f580c641cb8961c446b0517a14~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_f4eab0f580c641cb8961c446b0517a14_mv2.png/v1//90e51c_f4eab0f580c641cb	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:47	100794/100794	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2020:24:43%20GMT	https://static.wixstatic.com/media/90e51c_f4eab0f580c641cb8961c446b0517a14~mv2.png/v1/fill/w_480,h_480,fp_0.48_0.44,q_90/90e51c_f4eab0f580c641cb8961c446b0517a14~mv2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_f4eab0f580c641cb8961c446b0517a14_mv2.png/v1//90e51c_f4eab0f580c641cb-2	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:48	687078/687078	---MCZ	200	added ('OK')	text/html	etag:W/%22cd009163ecbc98fb2d62c99eaae9115f%22	https://www.johnstauffer.net/portfolio-collections/my-portfolio/autoglass-systems	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/portfolio-collections/my-portfolio/autoglass-systems.html	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:48	49807/49807	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:24:44%20GMT	https://static.wixstatic.com/media/90e51c_cb3764ed17d0418290676ac19c1e1021~mv2.jpg/v1/fit/w_480,h_480,q_90/90e51c_cb3764ed17d0418290676ac19c1e1021~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_cb3764ed17d0418290676ac19c1e1021_mv2.jpg/v1//90e51c_cb3764ed17d04182-2	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:48	692/692	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:26:08%20GMT	https://static.wixstatic.com/media/90e51c_cb3764ed17d0418290676ac19c1e1021~mv2.jpg/v1/fill/w_1,h_1,q_90/90e51c_cb3764ed17d0418290676ac19c1e1021~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_cb3764ed17d0418290676ac19c1e1021_mv2.jpg/v1//90e51c_cb3764ed17d04182	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:49	692779/692779	---MCZ	200	added ('OK')	text/html	etag:W/%224687dd83e4a5efe9b8baa8ad10d28392%22	https://www.johnstauffer.net/portfolio-collections/my-portfolio/jason-loftus-barn	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/www.johnstauffer.net/portfolio-collections/my-portfolio/jason-loftus-barn.html	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:49	1166/1166	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:26:51%20GMT	https://static.wixstatic.com/media/90e51c_ab0a7f2643124c99be3ef1d7ef72c7b4~mv2.jpg/v1/fill/w_1,h_1,fp_0.52_0.46,q_90/90e51c_ab0a7f2643124c99be3ef1d7ef72c7b4~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_ab0a7f2643124c99be3ef1d7ef72c7b4_mv2.jpg/v1//90e51c_ab0a7f2643124c99	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
14:37:49	74668/74668	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2020:37:50%20GMT	https://static.wixstatic.com/media/90e51c_ab0a7f2643124c99be3ef1d7ef72c7b4~mv2.jpg/v1/fill/w_480,h_480,fp_0.52_0.46,q_90/90e51c_ab0a7f2643124c99be3ef1d7ef72c7b4~mv2.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/jstauffer/static.wixstatic.com/media/90e51c_ab0a7f2643124c99be3ef1d7ef72c7b4_mv2.jpg/v1//90e51c_ab0a7f2643124c99-2	(from https://www.johnstauffer.net/portfolio-collections/my-portfolio)
