date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:04:59	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:00%20GMT	http://sophmagnussenport.my.canva.site/8bf99e1463b687f7.vendor.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/8bf99e1463b687f7.vendor.js	(from https://sophmagnussenport.my.canva.site/)
15:04:59	205600/205600	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Dec%202024%2021:05:01%20GMT	https://sophmagnussenport.my.canva.site/8bf99e1463b687f7.vendor.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/8bf99e1463b687f7.vendor.js	(from https://sophmagnussenport.my.canva.site/)
15:05:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:01%20GMT	http://sophmagnussenport.my.canva.site/5fc294a8e115511c.vendor.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/5fc294a8e115511c.vendor.js	(from https://sophmagnussenport.my.canva.site/)
15:05:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:02%20GMT	http://sophmagnussenport.my.canva.site/9df800ac446605e7.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/9df800ac446605e7.js	(from https://sophmagnussenport.my.canva.site/)
15:05:01	776258/776258	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Dec%202024%2021:05:01%20GMT	https://sophmagnussenport.my.canva.site/5fc294a8e115511c.vendor.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/5fc294a8e115511c.vendor.js	(from https://sophmagnussenport.my.canva.site/)
15:05:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:02%20GMT	http://sophmagnussenport.my.canva.site/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	(from https://sophmagnussenport.my.canva.site/)
15:05:02	1717469/1717469	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20Dec%202024%2021:05:02%20GMT	https://sophmagnussenport.my.canva.site/9df800ac446605e7.js	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/9df800ac446605e7.js	(from https://sophmagnussenport.my.canva.site/)
15:05:03	721/721	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:05:03%20GMT	https://sophmagnussenport.my.canva.site/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/images/2d0b56e7e51cf11036ad8734bdb67e2d.png	(from https://sophmagnussenport.my.canva.site/)
15:05:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:04%20GMT	http://sophmagnussenport.my.canva.site/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	(from https://sophmagnussenport.my.canva.site/)
15:05:04	8017/8017	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:05:06%20GMT	https://sophmagnussenport.my.canva.site/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/images/e53c4bd8da5e491d9ab09e7cf0daf874.png	(from https://sophmagnussenport.my.canva.site/)
15:05:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:06%20GMT	http://sophmagnussenport.my.canva.site/images/725b756a69a7d4c235070e51acd85560.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/images/725b756a69a7d4c235070e51acd85560.png	(from https://sophmagnussenport.my.canva.site/)
15:05:05	3106/3106	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:05:06%20GMT	https://sophmagnussenport.my.canva.site/images/725b756a69a7d4c235070e51acd85560.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/images/725b756a69a7d4c235070e51acd85560.png	(from https://sophmagnussenport.my.canva.site/)
15:05:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:06%20GMT	http://sophmagnussenport.my.canva.site/media/18bf6bf432e1b25d2a947e0e47065aed.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/18bf6bf432e1b25d2a947e0e47065aed.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:05	17670/17670	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:06%20GMT	https://sophmagnussenport.my.canva.site/media/18bf6bf432e1b25d2a947e0e47065aed.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/18bf6bf432e1b25d2a947e0e47065aed.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:07%20GMT	http://sophmagnussenport.my.canva.site/media/29e1237f378a3540ce89cee9d252fefd.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/29e1237f378a3540ce89cee9d252fefd.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:07%20GMT	http://sophmagnussenport.my.canva.site/media/f8b967fed1be8cfa4522a67a737e08a1.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/f8b967fed1be8cfa4522a67a737e08a1.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:06	142650/142650	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:07%20GMT	https://sophmagnussenport.my.canva.site/media/29e1237f378a3540ce89cee9d252fefd.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/29e1237f378a3540ce89cee9d252fefd.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:08%20GMT	http://sophmagnussenport.my.canva.site/media/678c8120f6b79d4d28a68ab7ed178b5e.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/678c8120f6b79d4d28a68ab7ed178b5e.png	(from https://sophmagnussenport.my.canva.site/)
15:05:08	328152/328152	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:08%20GMT	https://sophmagnussenport.my.canva.site/media/f8b967fed1be8cfa4522a67a737e08a1.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/f8b967fed1be8cfa4522a67a737e08a1.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:10%20GMT	http://sophmagnussenport.my.canva.site/media/a731da27526f02d273caa17c6544f395.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/a731da27526f02d273caa17c6544f395.png	(from https://sophmagnussenport.my.canva.site/)
15:05:10	193459/193459	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:05:09%20GMT	https://sophmagnussenport.my.canva.site/media/678c8120f6b79d4d28a68ab7ed178b5e.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/678c8120f6b79d4d28a68ab7ed178b5e.png	(from https://sophmagnussenport.my.canva.site/)
15:05:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:12%20GMT	http://sophmagnussenport.my.canva.site/media/fa9ed6bf969413eb6f0cf64b7779b67a.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/fa9ed6bf969413eb6f0cf64b7779b67a.png	(from https://sophmagnussenport.my.canva.site/)
15:05:12	595679/595679	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:05:11%20GMT	https://sophmagnussenport.my.canva.site/media/a731da27526f02d273caa17c6544f395.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/a731da27526f02d273caa17c6544f395.png	(from https://sophmagnussenport.my.canva.site/)
15:05:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:14%20GMT	http://sophmagnussenport.my.canva.site/media/82298c87fa39d17a22648a9f373ae372.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/82298c87fa39d17a22648a9f373ae372.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:14	1939490/1939490	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:05:14%20GMT	https://sophmagnussenport.my.canva.site/media/fa9ed6bf969413eb6f0cf64b7779b67a.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/fa9ed6bf969413eb6f0cf64b7779b67a.png	(from https://sophmagnussenport.my.canva.site/)
15:05:16	83254/83254	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:16%20GMT	https://sophmagnussenport.my.canva.site/media/82298c87fa39d17a22648a9f373ae372.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/82298c87fa39d17a22648a9f373ae372.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:16%20GMT	http://sophmagnussenport.my.canva.site/media/6eb00b560d3dddecb3a0397c7fb1b24f.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/6eb00b560d3dddecb3a0397c7fb1b24f.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:18	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:18%20GMT	http://sophmagnussenport.my.canva.site/media/fc7646c33801915b0ad2033031620fcd.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/fc7646c33801915b0ad2033031620fcd.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:18	523490/523490	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:18%20GMT	https://sophmagnussenport.my.canva.site/media/6eb00b560d3dddecb3a0397c7fb1b24f.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/6eb00b560d3dddecb3a0397c7fb1b24f.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:20%20GMT	http://sophmagnussenport.my.canva.site/media/330447c21a8646504541fc4f6e7d5b51.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/330447c21a8646504541fc4f6e7d5b51.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:20	1021685/1021685	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:20%20GMT	https://sophmagnussenport.my.canva.site/media/fc7646c33801915b0ad2033031620fcd.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/fc7646c33801915b0ad2033031620fcd.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:21	47049/47049	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:22%20GMT	https://sophmagnussenport.my.canva.site/media/330447c21a8646504541fc4f6e7d5b51.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/330447c21a8646504541fc4f6e7d5b51.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:22	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:22%20GMT	http://sophmagnussenport.my.canva.site/media/f5544286a7105d89fd31624c96a2b053.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/f5544286a7105d89fd31624c96a2b053.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:24%20GMT	http://sophmagnussenport.my.canva.site/media/9c5047099f8eb2c0ca6f5abac3472015.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/9c5047099f8eb2c0ca6f5abac3472015.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:24	277258/277258	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:24%20GMT	https://sophmagnussenport.my.canva.site/media/f5544286a7105d89fd31624c96a2b053.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/f5544286a7105d89fd31624c96a2b053.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:26%20GMT	http://sophmagnussenport.my.canva.site/media/f1060a0acd74aeda3f435adb90a27854.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/f1060a0acd74aeda3f435adb90a27854.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:27	336030/336030	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:26%20GMT	https://sophmagnussenport.my.canva.site/media/9c5047099f8eb2c0ca6f5abac3472015.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/9c5047099f8eb2c0ca6f5abac3472015.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:28%20GMT	http://sophmagnussenport.my.canva.site/media/35949948f87ad76afb2db2d8ff25f7f2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/35949948f87ad76afb2db2d8ff25f7f2.png	(from https://sophmagnussenport.my.canva.site/)
15:05:28	94249/94249	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Dec%202024%2021:05:28%20GMT	https://sophmagnussenport.my.canva.site/media/f1060a0acd74aeda3f435adb90a27854.jpg	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/f1060a0acd74aeda3f435adb90a27854.jpg	(from https://sophmagnussenport.my.canva.site/)
15:05:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:30%20GMT	http://sophmagnussenport.my.canva.site/media/df45754931d4f367ce3da7f0223dddf8.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/df45754931d4f367ce3da7f0223dddf8.png	(from https://sophmagnussenport.my.canva.site/)
15:05:31	83962/83962	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:05:30%20GMT	https://sophmagnussenport.my.canva.site/media/35949948f87ad76afb2db2d8ff25f7f2.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/35949948f87ad76afb2db2d8ff25f7f2.png	(from https://sophmagnussenport.my.canva.site/)
15:05:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:32%20GMT	http://sophmagnussenport.my.canva.site/media/1bbeb5f0d8660d884f0eb8502473334d.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/1bbeb5f0d8660d884f0eb8502473334d.png	(from https://sophmagnussenport.my.canva.site/)
15:05:33	249552/249552	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Dec%202024%2021:05:32%20GMT	https://sophmagnussenport.my.canva.site/media/df45754931d4f367ce3da7f0223dddf8.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/df45754931d4f367ce3da7f0223dddf8.png	(from https://sophmagnussenport.my.canva.site/)
15:05:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2021:05:34%20GMT	http://sophmagnussenport.my.canva.site/media/2ae0f3435ee294abfcf8077a94b1a853.png	D:/OneDrive%20-%20Southern%20Illinois%20University%20Edwardsville/APsidian/Service/Tech%20Committee/Website%20Committee/senior-portfolios/smagnussen/sophmagnussenport.my.canva.site/media/2ae0f3435ee294abfcf8077a94b1a853.png	(from https://sophmagnussenport.my.canva.site/)
